order_date,total_value,order_count,z_score,is_anomaly
2024-05-24,35687.58546838982,139,1.0090811458294742,0
2024-05-25,26283.92,149,-0.6143705411951129,0
2024-05-26,38538.54746640437,147,1.3736980022636416,0
2024-05-27,30638.74404300499,173,0.12722624094786913,0
2024-05-28,25781.742306312848,137,-0.9428557465778521,0
2024-05-29,25108.71,145,-0.9847364655547896,0
2024-05-30,27096.3,144,-0.523055375758267,0
2024-05-31,27326.817025397882,149,-0.2886634021521369,0
2024-06-01,27845.1,155,-0.23053086834564857,0
2024-06-02,25342.171738200785,132,-0.8786363777379294,0
2024-06-03,32077.77,155,2.036332665634826,0
2024-06-04,25633.5,143,-0.6549478387253275,0
2024-06-05,23876.66,137,-1.2059626684029798,0
2024-06-06,26108.69,150,-0.2953891516318705,0
2024-06-07,29493.382007254262,129,0.8153056026272201,0
2024-06-08,26450.12742856853,131,-0.19459592028736344,0
2024-06-09,44382.865626404106,170,2.090822947517958,1
2024-06-10,34475.75601597731,166,0.6128898928243989,0
2024-06-11,25804.51,137,-0.5954998933999986,0
2024-06-12,33846.32,171,0.347581155335938,0
2024-06-13,32816.3469303252,155,0.05552173171108649,0
2024-06-14,32648.75917759944,155,-0.043718174030776547,0
2024-06-15,32568.85,164,-0.22318123293727993,0
2024-06-16,42426.33974455505,184,1.832122693116617,1
2024-06-17,29946.873858290484,146,-0.5819965373927274,0
2024-06-18,30292.04612173268,158,-0.7692313645466288,0
2024-06-19,34181.61,162,0.1498609796835945,0
2024-06-20,30689.53,158,-0.5924629018721037,0
2024-06-21,29920.84,161,-0.6525976748667052,0
2024-06-22,27619.22,147,-0.9203036741750087,0
2024-06-23,36912.291352035405,168,1.7771159536869592,0
2024-06-24,27018.77,149,-1.1180082104776166,0
2024-06-25,25766.84,128,-1.1243574846709476,0
2024-06-26,28710.04,143,-0.22063912751303288,0
2024-06-27,33809.52062003682,155,0.9588970861686249,0
2024-06-28,33174.83,162,0.6554155313972233,0
2024-06-29,29520.813780416753,148,-0.2927978410095687,0
2024-06-30,34534.26643049838,149,1.1966445893362703,0
2024-07-01,28606.97,143,-0.6046355028436092,0
2024-07-02,26805.77,136,-1.2941088753779755,0
2024-07-03,33148.55120430888,153,0.5908617754045818,0
2024-07-04,40189.3100854788,144,1.7659685181330553,0
2024-07-05,35061.76719932676,160,0.54609008541235,0
2024-07-06,33347.69,164,0.05650850228268061,0
2024-07-07,25912.41,136,-1.1716376432925786,0
2024-07-08,36706.84318158868,160,0.7166089628824365,0
2024-07-09,30479.35,168,-0.6745220991444597,0
2024-07-10,38961.445929447545,167,0.9206369322046128,0
2024-07-11,29694.918878643508,159,-0.7092136565687287,0
2024-07-12,38450.70664961101,167,1.0321228859232303,0
2024-07-13,33529.28,158,0.028119226231330396,0
2024-07-14,36094.61847341843,163,0.3373482287415168,0
2024-07-15,45579.17884285066,179,1.7150652494889582,1
2024-07-16,28254.23,142,-1.2682618821890423,0
2024-07-17,30285.36181880823,163,-0.7025057265424325,0
2024-07-18,30117.71,164,-0.7467179996554286,0
2024-07-19,31245.910532719747,155,-0.3985463618004042,0
2024-07-20,49359.06130230717,163,1.615015661720645,1
2024-07-21,29310.62,164,-0.6386999649734787,0
2024-07-22,31283.163958936642,156,-0.2109809797183835,0
2024-07-23,30706.79,154,-0.34619227640279404,0
2024-07-24,32776.20738450977,155,-0.10862564241015041,0
2024-07-25,26633.51,145,-0.8605216111960349,0
2024-07-26,31539.292893147158,144,-0.20802517894948444,0
2024-07-27,29845.23,161,-0.22976735390688932,0
2024-07-28,27542.484310808555,148,-1.1273675013678819,0
2024-07-29,29751.84,165,-0.03532173034376135,0
2024-07-30,22203.89,136,-1.8146212516945195,0
2024-07-31,24669.46,148,-0.855024882940274,0
2024-08-01,30991.062252608288,145,0.8363996734573301,0
2024-08-02,24835.45,138,-0.6945543246076742,0
2024-08-03,24823.74036830235,136,-0.5028310987770395,0
2024-08-04,29135.920000000002,148,0.7615193687951912,0
2024-08-05,24458.91,138,-0.46351032784782065,0
2024-08-06,30677.93,154,1.1838401570660624,0
2024-08-07,29638.32,153,0.6236965895309577,0
2024-08-08,27783.84,138,0.17172572500879016,0
2024-08-09,31525.21,144,1.1721635729897828,0
2024-08-10,31170.997728510873,146,0.8034419599458248,0
2024-08-11,32855.97,167,1.11035664283322,0
2024-08-12,36236.3967206285,159,1.81717108724278,0
2024-08-13,27978.46,136,-1.0306824537729318,0
2024-08-14,31631.49,175,0.1103574712921199,0
2024-08-15,28575.14,152,-1.0369320012816403,0
2024-08-16,28288.621324209253,142,-0.8942264977931171,0
2024-08-17,31501.32,166,0.16408703032285088,0
2024-08-18,25996.78,142,-1.1903469082611597,0
2024-08-19,35638.58221796727,165,1.7748472981005954,0
2024-08-20,30892.69185224275,151,0.1717413522458803,0
2024-08-21,27207.98431638617,143,-0.7772440920192523,0
2024-08-22,25276.56,144,-1.0899121413374968,0
2024-08-23,33664.05,145,0.9173465801792413,0
2024-08-24,27560.08,149,-0.47538481625571266,0
2024-08-25,45582.218898223844,146,1.919131382971622,1
2024-08-26,23585.72,123,-0.9343987491675658,0
2024-08-27,24359.472337479794,121,-0.6733378534111839,0
2024-08-28,24915.87,144,-0.548344796843917,0
2024-08-29,34060.90415609478,165,0.4460020836546056,0
2024-08-30,27885.81,144,-0.2325879526445272,0
2024-08-31,27740.421749823337,147,-0.25470273613590316,0
2024-09-01,25695.619030250804,128,-0.336629252850418,0
2024-09-02,26935.64,131,-0.1339459647847933,0
2024-09-03,28106.165172815072,131,0.06760314543410635,0
2024-09-04,31187.508905167044,137,0.8354463005159847,0
2024-09-05,26656.78,128,-0.6269990105457512,0
2024-09-06,27341.59,148,-0.18671625728888736,0
2024-09-07,25159.190341001427,132,-1.0812069846270895,0
2024-09-08,26702.117935008846,139,-0.3940550982741797,0
2024-09-09,25445.659363912546,137,-0.8818587731230847,0
2024-09-10,26532.088688668235,126,-0.23631912430406188,0
2024-09-11,31398.2517248761,133,2.109561516270439,0
2024-09-12,21654.86,134,-1.6014142582594635,0
2024-09-13,27636.050443931916,110,0.43483357469379896,0
2024-09-14,27123.02,127,0.16646078659007266,0
2024-09-15,28099.3,143,0.42730701445903196,0
2024-09-16,29128.0,142,0.5904645647979565,0
2024-09-17,21915.34,114,-1.31802604639043,0
2024-09-18,28395.78,138,0.675697852447173,0
2024-09-19,29593.27767359721,132,0.8498681129051638,0
2024-09-20,26604.68,136,-0.25617184769739754,0
2024-09-21,26652.21041359975,120,-0.2108275813208469,0
2024-09-22,30547.797079297176,143,1.0410213942610853,0
2024-09-23,26622.23,151,-0.20232518840080496,0
2024-09-24,30854.116557656784,141,1.2619448267497493,0
2024-09-25,20267.85,110,-1.9365527956255606,0
2024-09-26,21628.59,132,-1.1279253918284935,0
2024-09-27,24095.485952679806,119,-0.41907504844181254,0
2024-09-28,26527.02,130,0.17989396166991556,0
2024-09-29,25213.639075095845,126,0.05238687081161955,0
2024-09-30,28659.73418366351,127,0.8928746687079653,0
2024-10-01,26311.71,120,0.5606779742420986,0
2024-10-02,23409.4,124,-0.7398543816913952,0
2024-10-03,19235.67,110,-1.8524785024190689,0
2024-10-04,22082.6627141644,121,-0.7620329225133051,0
2024-10-05,22925.81,119,-0.34283066583419414,0
2024-10-06,23096.9,123,-0.19077759511766065,0
2024-10-07,23622.58,121,0.31746369864576046,0
2024-10-08,31611.875856240105,116,2.0842244542198607,0
2024-10-09,22441.3,114,-0.2964202695317549,0
2024-10-10,16747.101797804728,92,-1.4814467412742272,0
2024-10-11,19033.82,105,-0.8073371514173112,0
2024-10-12,25796.01780645413,111,0.5442690509084824,0
2024-10-13,20800.65,110,-0.4239634489490026,0
2024-10-14,32982.32946758419,129,1.4135817242114839,0
2024-10-15,27764.36,142,0.736259848081797,0
2024-10-16,21569.18,116,-0.3480923144765759,0
2024-10-17,25200.275857855915,116,0.0974841704443681,0
2024-10-18,20808.52,122,-0.9386271974453179,0
2024-10-19,20283.645623484277,105,-0.8224105716878853,0
2024-10-20,30849.479097868832,126,1.027701535598724,0
2024-10-21,24818.66,127,0.08910653382838407,0
2024-10-22,19461.22,112,-0.9560596731928566,0
2024-10-23,20715.670000000002,116,-0.6008499129733245,0
2024-10-24,25287.5,136,0.517821444106839,0
2024-10-25,22805.27293779024,105,-0.16561632725558093,0
2024-10-26,29045.717901248154,111,1.0410955692350212,0
2024-10-27,20533.099036365056,86,-0.8002442176640364,0
2024-10-28,30987.46651719844,166,1.531434794378146,0
2024-10-29,26379.61,141,0.31591543133548533,0
2024-10-30,28436.58,144,0.6075886901945906,0
2024-10-31,29347.04,143,0.6707465679700472,0
2024-11-01,26848.05,140,-0.15346097008061804,0
2024-11-02,27669.16,138,0.15009347760569272,0
2024-11-03,34090.011083800586,182,1.8505425783173761,0
2024-11-04,27519.97,138,-0.41935122183731305,0
2024-11-05,28333.579999999998,146,-0.23024254190313226,0
2024-11-06,36622.164591926754,162,1.7402603418617975,0
2024-11-07,28812.634751827056,137,-0.3091733125526645,0
2024-11-08,30710.84,159,0.049248171088060025,0
2024-11-09,39784.076201413634,161,1.6076537423513257,0
2024-11-10,36539.831974126,159,0.797224973236911,0
2024-11-11,24975.996292718282,131,-1.3411001787718038,0
2024-11-12,27618.395752600944,138,-0.8214416670756408,0
2024-11-13,28911.07,150,-0.4082182482452976,0
2024-11-14,27942.7,148,-0.5615971248727694,0
2024-11-15,30269.317641335667,140,-0.11164675391277758,0
2024-11-16,28490.61,135,-0.2111983192765276,0
2024-11-17,26526.71,129,-0.7577921990395381,0
2024-11-18,36895.94502790309,154,2.1366681751546692,0
2024-11-19,29866.59297276655,142,0.0069650010787464574,0
2024-11-20,31144.971093195054,156,0.2932805997379329,0
2024-11-21,23045.35,124,-1.5012190890036212,0
2024-11-22,30063.48,155,0.14759736137313814,0
2024-11-23,32615.849230580938,121,0.5893602599081731,0
2024-11-24,32670.292994940275,152,0.42198712922194237,0
2024-11-25,32257.66,139,0.5983597346647186,0
2024-11-26,21413.44,109,-1.6004348107138864,0
2024-11-27,32911.86081558998,152,0.7356193302709503,0
2024-11-28,19804.14,124,-1.579448812864808,0
2024-11-29,37898.25995781021,141,1.1918595641377678,0
2024-11-30,25454.87,129,-0.5128900133651794,0
2024-12-01,27592.63145709368,141,-0.09130642252413833,0
2024-12-02,27365.783541137054,123,-0.01997636382591724,0
2024-12-03,26293.82,144,-0.3290532607670421,0
2024-12-04,26127.99,142,-0.20251328851688907,0
2024-12-05,29805.807468965468,140,0.26816998056662306,0
2024-12-06,33577.144130708744,141,1.9644916063600841,0
2024-12-07,25232.22,138,-0.9681949841312841,0
2024-12-08,22302.7601064026,123,-1.376565338915995,0
2024-12-09,34658.58,161,1.3981448574060396,0
2024-12-10,26523.26947775877,109,-0.3951665795479147,0
2024-12-11,28265.951186292335,120,-0.08054538701096221,0
2024-12-12,32035.59645000907,142,0.6700413193302595,0
2024-12-13,30109.84,146,0.39555466475931156,0
2024-12-14,27726.09,131,-0.2701913847022304,0
2024-12-15,29275.978950272944,139,-0.18826519719203944,0
2024-12-16,26120.84108714417,120,-1.1841082759427188,0
2024-12-17,33731.99988013317,153,1.5815840629729674,0
2024-12-18,30889.73,132,0.352367479560793,0
2024-12-19,30939.591914309694,143,0.4529793970746176,0
2024-12-20,31583.11647724668,137,0.6072074837363678,0
2024-12-21,25276.53,127,-1.4530361737281101,0
2024-12-22,26048.489999999998,130,-0.9519348988951732,0
2024-12-23,29166.309034519443,124,-0.16243619209478205,0
2024-12-24,29197.64525264343,132,0.07411135205178264,0
2024-12-25,21496.79,119,-1.723491028895011,0
2024-12-26,25268.18,125,-0.47512119142257847,0
2024-12-27,23871.18717142648,128,-0.684496987600081,0
2024-12-28,29630.601323614526,119,1.0468348240717353,0
2024-12-29,28741.97,154,0.6133669952739432,0
2024-12-30,25792.91,130,-0.1616462508386083,0
2024-12-31,32695.92956141266,144,1.5557100393677696,0
